Company_ID,Company_Name,Year_Founded,Employees,Revenue,Market_Share,Product_Lines,R&D_Spending,Adoption_Rate_AI,Adoption_Rate_Cloud,Adoption_Rate_Blockchain,Company_Age,Revenue_per_Employee,Annual_Revenue_Zscore,Market_Share_Category,Total_Tech_Adoption,Founded_Decade,High_Revenue_Company
992397,Bridges Group,1982,1744,1.253536101443373,1.1060432467607302,Hardware,39169780.96,77.1,43.99,83.66,43,0.0004917721848513902,1.253536101443373,Low,204.75,1980,False
886861,"Henry, Carson and Donovan",1999,209,0.22973061231806116,0.14055407181276106,Software,25954382.81,85.06,89.31,0.09,26,0.002700706675411266,0.22973061231806116,Low,174.46,1990,False
527659,Young and Sons,1993,2007,0.9767888334466923,-1.5140828534514263,Hardware,3030534.57,52.28,79.81,22.77,32,0.0003878397108287656,0.9767888334466923,Low,154.86,1990,False
287495,Newton-Carlson,2007,4662,1.4122767421993745,1.2848122671397886,Software,41596227.09,46.91,9.54,21.26,18,0.00019371765339771643,1.4122767421993745,Low,77.71,2000,False
135061,"Herrera, Peterson and Tucker",1984,4676,-0.3081284343721569,0.7737512126973659,Consulting,5250686.47,21.95,13.72,10.9,41,8.777003641968574e-05,-0.3081284343721569,Low,46.57,1980,False
571000,"Smith, Rivera and Stephens",2003,2539,-1.2078967798911489,0.23676182705492615,IT Services,14914099.99,92.68,70.36,53.32,22,6.015444198776265e-05,-1.2078967798911489,Low,216.36,2000,False
614098,Mitchell Group,1986,2226,0.4265084798522864,1.570023910339966,Services,25569145.91,41.1,25.03,64.92,39,0.0002788867983870167,0.4265084798522864,Low,131.05,1980,False
534844,"Huff, Brock and Thomas",2002,2066,1.401433823154274,0.027970528444270042,Hardware,44355258.25,38.62,85.19,68.64,23,0.00043562751495419155,1.401433823154274,Low,192.45,2000,False
304487,Hess Inc,1993,835,-0.9269594375515039,1.4485701484030482,IT Services,28371574.35,34.07,51.1,25.75,32,0.0002792676590163301,-0.9269594375515039,Low,110.92,1990,False
727220,Bryant Group,2001,3392,1.6235593939498008,1.4908742677293907,IT Services,18883020.23,63.37,17.76,24.26,24,0.000284086078224229,1.6235593939498008,Low,105.39,2000,False
292460,Bates PLC,1996,1391,0.30897291906365953,-0.5792982812403181,IT Services,23059410.85,42.23,12.74,26.36,29,0.0004221003154557582,0.30897291906365953,Low,81.33,1990,False
712768,Fuller-Farmer,1989,2228,0.3307435977159666,1.06032750490807,Consulting,18061501.06,9.58,29.77,70.14,36,0.0002663269050229193,0.3307435977159666,Low,109.49000000000001,1980,False
489131,Gill Ltd,2016,4985,-0.22976794030457134,-0.44897430073497396,Software,8258439.53,88.11,99.97,70.18,9,8.683129300226164e-05,-0.22976794030457134,Low,258.26,2010,False
503778,"Shelton, Smith and Reid",2011,1572,-0.6270013541930454,-1.0739835475564157,IT Services,26785209.49,87.45,29.33,7.91,14,0.00020298481286077475,-0.6270013541930454,Low,124.69,2010,False
440494,Torres-Shields,1980,4176,-0.3876006896548662,-0.9115903153036828,Software,35967483.35,6.56,54.8,20.8,45,9.282878178766271e-05,-0.3876006896548662,Low,82.16,1980,False
330025,Padilla-Garza,1988,3206,0.7599520691350549,0.18626981366542117,Software,9845651.69,29.52,54.7,97.71,37,0.00022342339532576363,0.7599520691350549,Low,181.93,1980,False
715377,"Pena, Hodge and Sanchez",1991,2920,1.5071488811816778,-1.3632891377881746,Services,20087752.06,26.75,62.02,11.74,34,0.0003185896233935356,1.5071488811816778,Low,100.51,1990,False
263813,Richards-Perez,1999,1373,-0.6453508392144661,1.53454303606626,Consulting,18266882.33,17.81,90.22,84.39,26,0.00022857764042308473,-0.6453508392144661,Low,192.42000000000002,1990,False
549811,Hardy-Santiago,1991,2984,0.25459848766709137,0.7969502458763275,Software,15640940.61,54.79,0.23,70.22,34,0.00019154473620016383,0.25459848766709137,Low,125.24,1990,False
624154,Luna Ltd,1994,4061,0.0027868558859436266,-1.4867898732408829,IT Services,47551639.68,64.81,32.73,11.63,31,0.00012298800922441375,0.0027868558859436266,Low,109.16999999999999,1990,False
360919,"Pearson, Porter and Hamilton",1980,4358,0.06251094362937001,0.8685943189290034,Software,16485577.22,56.08,34.19,78.72,45,0.00011853107278009751,0.06251094362937001,Low,168.99,1980,False
373775,"Hamilton, Ortiz and Lee",1994,3495,-0.6554469786962783,0.7464582324868222,Consulting,33974100.64,47.0,63.26,44.33,31,8.896873043119387e-05,-0.6554469786962783,Low,154.58999999999997,1990,False
723844,Morse LLC,2013,153,0.5516033782316079,1.1162781143396838,Consulting,7273874.69,83.77,9.63,39.77,12,0.004291682169372492,0.5516033782316079,Low,133.17,2010,False
331776,Rocha-Wilson,2017,444,-0.20947247381159784,0.392331814255023,Software,16268590.91,97.73,79.67,56.98,8,0.000987987211511254,-0.20947247381159784,Low,234.38,2010,False
403752,"Schultz, Mills and Huynh",2019,2355,0.4620634618526734,-0.8419932157667974,IT Services,37596262.55,68.48,5.24,29.84,6,0.00026793394594998104,0.4620634618526734,Low,103.56,2010,False
770267,"Bailey, Williams and Hendricks",1999,1813,-0.7926531769069489,1.0562335578764885,Hardware,29654748.81,82.75,67.91,91.3,26,0.00014983555107893505,-0.7926531769069489,Low,241.95999999999998,1990,False
783700,Hill Group,1999,4180,0.6161885737230075,-0.04299122010314247,Software,20790399.63,51.38,3.75,91.14,26,0.0001615128306595359,0.6161885737230075,Low,146.27,1990,False
585583,Reese and Sons,1989,549,0.6313522507146192,0.6359216626341221,Services,4104409.76,67.11,56.59,68.25,36,0.001237643512947932,0.6313522507146192,Low,191.95,1980,False
896565,"Strickland, Long and Smith",2013,4764,-1.5187505621337996,0.8065027889500176,Hardware,9366641.22,43.29,84.41,85.85,12,1.3372822847541803e-05,-1.5187505621337996,Low,213.54999999999998,2010,False
564855,Jenkins-Lopez,2006,279,1.2361202027234852,-1.1749675743354258,IT Services,25029056.58,41.86,77.14,58.2,19,0.003056139893896803,1.2361202027234852,Low,177.2,2000,False
480964,Love Group,2004,153,-1.2811295885569474,-1.2827748461670718,Consulting,14084615.21,38.49,90.65,30.46,21,0.000861172009005699,-1.2811295885569474,Low,159.60000000000002,2000,False
437215,"Cook, Flores and Bright",2002,3354,-1.0950906127772062,-1.0207622361458564,IT Services,15993710.02,50.35,31.0,75.34,23,5.516940163506482e-05,-1.0950906127772062,Low,156.69,2000,False
185607,Vincent Ltd,2000,2211,-1.5692829767483116,1.1285599554344283,Services,5005444.55,75.64,63.66,99.15,25,2.2268828480865974e-05,-1.5692829767483116,Low,238.45000000000002,2000,False
538407,"Martinez, Wood and Wright",1984,3679,-0.22638389706255227,-1.6764760857041587,Software,25414339.26,73.03,57.91,86.5,41,0.00011791876497997301,-0.22638389706255227,Low,217.44,1980,False
160101,"Clements, Martin and Weaver",1994,4002,-1.3615420625542562,-0.8583690038931234,Consulting,21736107.44,71.75,97.91,26.63,31,2.7169004214262152e-05,-1.3615420625542562,Low,196.29,1990,False
416099,"Davila, Hicks and Sanchez",1995,2899,-0.35002797916281336,-1.3892174689881907,IT Services,19290871.46,17.9,56.21,16.08,30,0.00013743127641568543,-0.35002797916281336,Low,90.19,1990,False
364989,Johnson-Wiley,2011,279,1.5919513754406276,1.2691188035187264,Services,3957463.72,26.62,96.9,78.33,14,0.003421390325259972,1.5919513754406276,Low,201.85000000000002,2010,False
755594,Page Inc,1988,963,0.4067113241391766,-1.3714770318513376,Hardware,16107945.69,84.78,25.72,68.27,37,0.0006387667662216683,0.4067113241391766,Low,178.76999999999998,1980,False
440944,Forbes Inc,2004,388,-0.23554287693509487,-1.0153036401037476,IT Services,9125018.41,49.12,19.72,19.81,21,0.0011113405613232387,-0.23554287693509487,Low,88.65,2000,False
510442,Berry-Porter,2002,4698,-0.029882718196183187,0.351392343939208,Consulting,18636971.36,29.82,74.45,68.41,23,0.00010432060766312163,-0.029882718196183187,Low,172.68,2000,False
810029,Roberts-Delgado,1996,2033,0.6830288373602905,-1.4560852705040217,Consulting,24973282.615000002,62.74,41.92,45.62,29,0.0003414981363031855,0.6830288373602905,Low,150.28,1990,False
494349,"Ward, Wiley and Rivera",2004,2659,0.7662207329622731,0.17262332356014956,IT Services,23182383.31,19.94,71.83,76.88,21,0.00027006042103137244,0.7662207329622731,Low,168.64999999999998,2000,False
118389,Johnson and Sons,2019,1712,-0.612126403392416,1.6873837252453021,Hardware,22638212.89,65.44,64.04,82.4,6,0.000188873887434989,-0.612126403392416,Low,211.88000000000002,2010,False
175973,"Hooper, Martin and Carter",2007,4257,0.24957776476548932,0.6147696029709508,Hardware,4711590.84,54.28,56.51,91.27,18,0.00013392803167400035,0.24957776476548932,Low,202.06,2000,False
587921,Campbell PLC,1980,1032,0.5363035403938581,-0.4878667975349982,Software,39169332.21,12.43,68.91,38.3,45,0.0006320210474586327,0.5363035403938581,Low,119.64,1980,False
172571,Carter Group,2014,335,0.06944945846205426,1.457440366971475,Consulting,42879753.24,67.36,23.41,45.22,11,0.0015478970294477464,0.06944945846205426,Low,135.99,2010,False
551132,Smith PLC,2006,431,1.173136511975209,-0.3664130355980807,Software,41787136.24,15.74,82.56,74.67,19,0.0019364858881904885,1.173136511975209,Low,172.97,2000,False
713746,"Hampton, Cummings and Johnson",2010,714,-0.6345809640701053,-0.7696668182088577,Hardware,14486453.37,93.65,29.75,99.06,15,0.0004438675571923556,-0.6345809640701053,Low,222.46,2010,False
915988,"Anderson, Rodriguez and Barber",1982,4941,0.18260690397170112,-0.1651273065453239,Consulting,21131092.01,73.78,72.37,35.54,43,0.00011150620335222263,0.18260690397170112,Low,181.69,1980,False
347158,Gordon LLC,2014,660,-0.15442421229071293,0.7184829277710155,IT Services,13393412.6,99.47,99.5,75.57,11,0.0006885323379268444,-0.15442421229071293,Low,274.53999999999996,2010,False
377698,Mcmillan-Thomas,1981,4178,1.4568784875868888,0.33365190680235496,IT Services,1388204.46,25.38,95.33,86.44,44,0.0002192161299765786,1.4568784875868888,Low,207.14999999999998,1980,False
200504,Davis-Diaz,1981,3316,0.8627182234017639,-0.40735250591389544,Services,15708073.39,43.15,75.25,94.37,44,0.0002248872547343417,0.8627182234017639,Low,212.77,1980,False
788917,Shaffer-Thomas,2008,2114,1.038202250598245,-0.1603510350084788,Hardware,18813501.68,79.64,43.54,11.81,17,0.0003765289539785145,1.038202250598245,Low,134.99,2000,False
493113,Knight Ltd,2002,2954,-0.6121464698858234,1.459487340487266,Consulting,37735469.5,65.26,77.71,76.95,23,0.00010946051067602115,-0.6121464698858234,Low,219.92000000000002,2000,False
794699,Cooper Inc,1981,2767,-0.1963522939499557,-0.1623980085242694,Software,20259512.69,27.09,82.64,82.38,44,0.00015989293477354573,-0.1963522939499557,Low,192.11,1980,False
417748,Harvey PLC,1994,4200,-1.4932405017026902,-0.49059609555605266,Consulting,25103711.47,69.29,54.99,61.28,31,1.6908056707006422e-05,-1.4932405017026902,Low,185.56,1990,False
564430,Kelly Inc,2003,734,-1.0062658319692868,-0.3814241747138794,Services,18318923.28,92.91,93.46,44.19,22,0.00028675244940575413,-1.0062658319692868,Low,230.56,2000,False
115101,"Campbell, Adams and Shaw",1998,2337,-1.5462302702267021,-0.9750464942931959,Services,29334945.06,24.41,30.13,86.83,27,2.3893170513881457e-05,-1.5462302702267021,Low,141.37,1990,False
842112,Reed Ltd,1993,931,0.30847705211017823,-1.326443614503941,Software,15841308.1,17.08,37.31,50.23,32,0.0006305043283765702,0.30847705211017823,Low,104.62,1990,False
508561,Williams-Parker,1998,1109,-1.5373971428898316,0.6099933314341057,Services,41492602.45,4.45,64.38,48.81,27,5.263121608110073e-05,-1.5373971428898316,Low,117.64,1990,False
285030,Baker-Cooper,1995,4964,-0.6831240325418245,1.3537270421714107,Services,20805472.17,11.84,5.15,2.12,30,6.104339390616309e-05,-0.6831240325418245,Low,19.110000000000003,1990,False
213531,Walter-Powell,1989,4148,0.9299292609576948,0.052534210633758974,Consulting,37477370.11,84.81,2.92,48.79,36,0.0001844200578355723,0.9299292609576948,Low,136.52,1980,False
926453,Keller-Thomas,1983,779,-0.23023087845973988,0.07914486633903874,IT Services,21300329.26,58.93,62.93,40.81,42,0.0005554832052177257,-0.23023087845973988,Low,162.67000000000002,1980,False
233038,Perez-Mora,1993,2645,-1.5357103464850368,0.6024877618762063,Consulting,41666156.61,27.9,38.58,50.45,32,2.2249940484147253e-05,-1.5357103464850368,Low,116.92999999999999,1990,False
914593,Brown Ltd,2019,1725,-0.20601104471740297,-1.5086242574093176,Hardware,3000756.94,6.92,86.13,91.43,6,0.0002548739854133941,-0.20601104471740297,Low,184.48000000000002,2010,False
532875,Harris PLC,2012,2505,-0.11982041451473119,0.8733705904658484,Services,19203424.97,93.56,5.82,42.49,13,0.00018536581525458874,-0.11982041451473119,Low,141.87,2010,False
612215,Garrett Group,1993,4507,-1.7214359008487643,1.637574036361061,Consulting,15082836.55,60.1,31.21,2.22,32,1.2562671860543612e-06,-1.7214359008487643,Low,93.53,1990,False
946399,Stein-Robinson,2006,3133,-0.4063306864517459,1.3817023468872174,Services,31145003.74,38.02,80.96,72.78,19,0.00012202010666874435,-0.4063306864517459,Low,191.76,2000,False
990234,"Bass, Black and Martinez",2002,2331,-1.6956209088361538,-1.5973264430935832,IT Services,48189245.78,86.42,45.12,48.77,23,5.6006153150255355e-06,-1.6956209088361538,Low,180.31,2000,False
301406,Mora Group,1986,1823,1.5225089291742846,1.5693415858347026,Consulting,27967950.19,19.21,72.07,44.54,39,0.0005127156305858862,1.5225089291742846,Low,135.82,1980,False
678270,"Lewis, Rodriguez and Jones",1989,3814,0.553019358242621,1.5270374665083606,Software,2270903.14,23.74,39.28,37.32,36,0.0001722687173534218,0.553019358242621,Low,100.34,1980,False
777376,"Prince, Brady and Johnson",2013,1615,-0.13216524970046523,-0.2019728298295573,Services,24346499.81,23.31,61.12,99.14,12,0.00028532878392500326,-0.13216524970046523,Low,183.57,2010,False
428689,Taylor-Flores,2017,1386,-0.27786932248897067,1.303917353287169,Software,3810752.75,89.56,76.35,37.36,8,0.00030236541100798337,-0.27786932248897067,Low,203.26999999999998,2010,False
131986,Mcmahon Group,2012,2699,-0.6417131454413205,-0.8570043548825963,Consulting,19307211.76,62.1,54.59,8.99,13,0.00011666501773520504,-0.6417131454413205,Low,125.67999999999999,2010,False
290409,"Brown, Wood and Scott",1983,2268,-0.6686427364419576,-1.7221918275568187,Services,48729752.97,72.06,5.22,73.32,42,0.00013543502638594575,-0.6686427364419576,Low,150.6,1980,False
698386,"Henderson, Woodward and Schneider",1999,659,-0.2697980163607255,0.8501715572868869,Hardware,16556031.11,52.82,86.67,1.28,26,0.0006394384890603671,-0.2697980163607255,Low,140.77,1990,False
607512,Gregory Inc,2005,1038,-0.9994400066308338,0.7150713052446973,IT Services,34034393.25,32.11,76.96,67.41,20,0.00020465425329642832,-0.9994400066308338,Low,176.48,2000,False
243918,Martin Ltd,2006,714,0.34089199898459627,-0.8556397058720691,Services,48531531.47,70.48,61.4,41.06,19,0.0008351298303224749,0.34089199898459627,Low,172.94,2000,False
292251,"Black, Martin and Keith",2007,2216,-0.6690069602297241,-0.8829326860826123,Software,3054458.0,40.7,39.84,37.03,18,0.00013856603404789763,-0.6690069602297241,Low,117.57000000000001,2000,False
475032,Johnson-Mitchell,1995,3796,-0.7476571353256215,-0.4673970623770909,Consulting,3655835.31,51.58,7.16,78.11,30,7.49573408063246e-05,-0.7476571353256215,Low,136.85,1990,False
883028,"Shepherd, Lopez and Fuller",2004,119,-0.09252015998166883,1.0855735116028224,Hardware,7784241.37,70.28,28.76,44.47,21,0.0039677290998242935,-0.09252015998166883,Low,143.51,2000,False
390852,Ballard-Campbell,1996,1650,0.2581201319909695,0.2899831384654857,IT Services,29349418.12,5.39,87.46,48.21,29,0.0003470169942509196,0.2581201319909695,Low,141.06,1990,False
783917,Archer Inc,1991,726,1.3338435941177091,1.593222943518928,IT Services,7562352.27,27.87,5.78,48.9,34,0.0012130159611154943,1.3338435941177091,Low,82.55,1990,False
283562,"Burnett, Foley and Martin",1995,2799,-1.7284068140029116,0.3950611122760773,IT Services,20264021.57,57.87,35.61,34.92,30,1.3096206182068865e-06,-1.7284068140029116,Low,128.39999999999998,1990,False
991253,"Ortega, Hayes and Miller",2005,3214,-0.807475240702153,-0.934107023977381,Hardware,22777248.55,50.01,67.46,41.9,20,8.320069405829752e-05,-0.807475240702153,Low,159.37,2000,False
822849,"Torres, Murphy and Blake",1986,3700,-1.2379235493891316,-0.6666358179140568,Services,45122213.75,48.97,27.5,76.42,39,3.895483738560622e-05,-1.2379235493891316,Low,152.89,1980,False
882225,Gray-Carey,1991,647,0.3361633190404906,-0.12759945875582684,Hardware,44715932.8,80.59,92.58,52.37,34,0.0009195185065206154,0.3361633190404906,Low,225.54000000000002,1990,False
252385,Martinez PLC,1983,4936,0.09872263846975655,1.629386142297898,Consulting,8497092.61,27.62,78.02,96.4,42,0.000106752211847702,0.09872263846975655,Low,202.04000000000002,1980,False
860683,Logan Ltd,2009,185,-0.506480927919185,1.630750791308425,Software,48204413.85,9.78,46.84,83.12,16,0.0019113914717373522,-0.506480927919185,Low,139.74,2000,False
676088,"Rodriguez, Clark and Jones",1998,1927,0.5707193069634907,1.647126579434751,IT Services,32675862.33,19.26,81.83,14.69,27,0.00034359205799521696,0.5707193069634907,Low,115.78,1990,False
436108,"Johnson, Combs and Brown",2006,245,-1.606589866330658,0.054581184149549794,Consulting,32592861.79,99.18,29.22,41.7,19,0.00015735603848211858,-1.606589866330658,Low,170.10000000000002,2000,False
328116,"Jones, Thomas and Johnson",2011,3708,-0.8734032786470309,0.9286388753921988,Software,28721057.1,77.52,78.08,13.83,14,6.7024325760742e-05,-0.8734032786470309,Low,169.43,2010,False
331370,"King, Mclean and Medina",1983,1809,-0.7338948269749637,0.38346159568659655,Software,47528500.02,8.49,51.69,13.59,42,0.00015946898317533779,-0.7338948269749637,Low,73.77,1980,False
185654,"Parker, Montoya and Boyer",2017,1447,0.9451382517738546,0.1446480188443427,Hardware,22334535.91,47.07,11.81,91.12,8,0.0005316724489105191,0.9451382517738546,Low,150.0,2010,False
936547,Clark-Kennedy,2016,4381,0.07169177213434309,-1.3421370781250037,Services,46523398.04,61.14,25.69,35.33,9,0.00011850894108057267,0.07169177213434309,Low,122.16,2010,False
278619,"Davis, Knapp and Jones",1989,1881,0.2795614623572145,-0.1808207701663861,IT Services,10460905.16,16.36,85.08,58.13,36,0.00030766535116914974,0.2795614623572145,Low,159.57,1980,False
466723,Meyer-Simmons,1983,172,1.6938296757810298,0.9566141801080059,Consulting,20231694.51,11.94,35.73,17.72,42,0.005719443974339659,1.6938296757810298,Low,65.38999999999999,1980,False
586904,Johnson Inc,2008,767,-0.01992614462900193,0.4660228608234898,Consulting,30583397.99,73.62,68.44,15.44,17,0.000642698347585423,-0.01992614462900193,Low,157.5,2000,False
564341,Williams-Rodriguez,2010,1170,0.3177766256371866,-1.0951356072195868,Consulting,39571498.05,59.57,34.23,68.29,15,0.0005039852925328412,0.3177766256371866,Low,162.09,2010,False
542333,Gray Ltd,1983,2608,-0.6874764574748223,1.532496062550469,Consulting,44009897.98,56.92,17.89,85.45,42,0.00011571048166383179,-0.6874764574748223,Low,160.26,1980,False
373113,Brock-Johnston,1999,1027,-0.08078769390819333,0.6529797752657116,Consulting,23192090.58,29.61,98.61,9.93,26,0.0004630182769712481,-0.08078769390819333,Low,138.15,1990,False
426867,"Hays, Williams and Patterson",1996,207,-0.9288829856306344,0.8085497624658085,Services,24973282.615000002,0.93,38.36,0.42,29,0.0011238532323542445,-0.9288829856306344,Low,39.71,1990,False
572041,Lopez-Lewis,2011,2319,0.22961129986044038,-0.4708086849034086,IT Services,38955758.57,82.26,51.94,42.46,14,0.0002433866001764321,0.22961129986044038,Low,176.66,2010,False
430675,"Steele, Robinson and Smith",1989,3273,0.5094026589458986,0.8836054580448026,Software,48279518.78,32.16,68.12,66.28,36,0.0001969268866335058,0.5094026589458986,Low,166.56,1980,False
514848,"Krueger, Dominguez and Chen",1988,2797,0.1669975513892672,0.9620727761501144,Hardware,37752318.64,45.56,69.82,0.66,37,0.0001953814298560463,0.1669975513892672,Low,116.03999999999999,1980,False
490912,"Carter, Hayes and Beard",1982,4996,1.6169561614151415,0.4291773375392564,Consulting,36691252.39,60.35,16.05,71.86,43,0.0001924997813488569,1.6169561614151415,Low,148.26,1980,False
967847,Schmidt-Ramsey,2013,176,0.6475433681964614,-1.3783002769039734,Software,7213773.59,41.47,61.93,15.6,12,0.0038869499378784934,0.6475433681964614,Low,119.0,2010,False
765184,"Gilmore, Smith and Holmes",1983,477,-1.4722108020171436,0.3582155889918439,Hardware,37645728.79,89.46,59.06,44.73,42,0.000161501966807241,-1.4722108020171436,Low,193.24999999999997,1980,False
697325,"Robinson, Stewart and Hayes",2007,1569,-1.5616072194560189,-1.6396305624199254,Software,1125413.95,28.62,26.49,79.5,18,3.278177499918538e-05,-1.5616072194560189,Low,134.61,2000,False
771597,"Weeks, Guerrero and Hoover",2003,3296,0.851659681529386,0.289300813960222,Services,37980191.08,87.7,84.1,7.67,22,0.00022529099854792691,0.851659681529386,Low,179.47,2000,False
966660,Paul Group,2016,3849,-0.7747130165301295,0.07163929678113937,Hardware,20696367.65,27.94,96.33,78.83,9,7.191209534944396e-05,-0.7747130165301295,Low,203.1,2010,False
410953,"Foster, Gillespie and Carlson",2014,4857,-0.810172314429431,0.10848482006537276,Services,26135284.82,26.74,16.2,41.22,11,5.489697921177775e-05,-0.810172314429431,Low,84.16,2010,False
207641,"Wright, Watts and Gomez",1995,212,1.702748489776057,-1.2602581374933735,IT Services,26223966.68,19.27,24.46,55.75,30,0.004652351802554409,1.702748489776057,Low,99.48,1990,False
716302,Morton-Brown,2007,559,-0.38836336756417855,1.3018703797713782,Consulting,12447166.46,32.28,52.76,58.83,18,0.0006930851035588288,-0.38836336756417855,Low,143.87,2000,False
270886,Robinson-Davenport,2014,521,-0.6572197169004999,-0.6100028839771796,Services,21563573.16,93.16,18.95,87.77,11,0.0005958503386363394,-0.6572197169004999,Low,199.88,2010,False
333938,"Phillips, Frazier and Cook",2010,3920,-1.4700681252456917,0.8058204644447542,IT Services,18603412.91,96.01,30.66,42.94,15,1.980869122893194e-05,-1.4700681252456917,Low,169.61,2010,False
498162,Rivera-Adams,1989,725,-0.9311844411893321,-1.6771584102094224,Hardware,16440818.9,2.63,33.86,82.79,36,0.00031997036650015226,-0.9311844411893321,Low,119.28,1980,False
571238,"Sandoval, Rodgers and Morales",1999,3569,-1.5021694926495042,-0.006828021324172763,Consulting,30317057.34,57.92,35.48,51.08,26,1.9180920449257892e-05,-1.5021694926495042,Low,144.48000000000002,1990,False
551743,"Espinoza, Shannon and Dixon",2012,2150,-0.21156909159899784,-0.5908977978297992,Services,23842444.48,41.39,92.98,95.86,13,0.00020375157259697185,-0.21156909159899784,Low,230.23000000000002,2010,False
318185,Murillo and Sons,2013,1218,-1.0259994200224194,-0.6918818246088094,Services,33231171.26,29.98,58.8,10.7,12,0.00016816493052435798,-1.0259994200224194,Low,99.48,2010,False
315444,"Knight, Cole and Phillips",2004,4933,1.4705484499522448,0.9259095773711445,Software,29878535.07,92.07,96.07,32.17,21,0.00018645851801317892,1.4705484499522448,Low,220.31,2000,False
174077,"Rogers, Downs and Wells",1985,4190,-0.524252485519895,1.1367478494975911,Services,38113984.28,56.31,35.27,89.8,40,8.317849803325427e-05,-0.524252485519895,Low,181.38,1980,False
811254,Allen PLC,1989,2333,-1.1597224447678975,-1.4076402306303073,Hardware,39872881.49,56.81,71.88,93.17,36,7.137957857965076e-05,-1.1597224447678975,Low,221.86,1980,False
902223,Gardner-Rojas,2004,883,-0.983663263350818,0.49604513905508774,Services,35315383.72,74.66,64.46,46.02,21,0.0002456957470417156,-0.983663263350818,Low,185.14000000000001,2000,False
421478,Collins-Flores,1997,1331,1.313809826305488,-0.2790754989243421,Consulting,26226909.33,22.63,0.67,9.38,28,0.0006573344914871911,1.313809826305488,Low,32.68,1990,False
483041,Cardenas PLC,2003,3799,0.8387371134812838,0.5799710532025083,Hardware,44285337.57,55.07,31.47,9.06,22,0.0001944875745603088,0.8387371134812838,Low,95.6,2000,False
771068,Thomas and Sons,2011,2868,1.0913871142069091,0.23471485353913557,Hardware,19724161.99,17.02,5.03,58.81,14,0.00028284992321568413,1.0913871142069091,Low,80.86,2010,False
649847,"Clark, Perkins and Ponce",1986,4671,1.5294050291332308,-1.5250000455356436,Hardware,36131855.89,30.1,53.77,86.03,39,0.00020052569840392186,1.5294050291332308,Low,169.9,1980,False
429896,Johnson and Sons,1992,3339,0.6214785545217166,-1.1961196339985969,IT Services,20058317.35,25.25,55.01,24.68,33,0.00020264708166691469,0.6214785545217166,Low,104.94,1990,False
351200,Patterson and Sons,2018,2654,0.507773994887055,1.432876684781986,Consulting,13650162.62,4.41,72.5,52.51,7,0.00024268096242006872,0.507773994887055,Low,129.42,2010,False
544501,"Hernandez, Hays and Ferrell",1989,3616,-0.9976425931158994,-1.2227302897038768,IT Services,30643373.11,88.56,63.85,90.38,36,5.888989712365398e-05,-0.9976425931158994,Low,242.79,1980,False
227641,"Wood, Bell and Herrera",2013,4166,-0.7898483144627555,1.3946665124872253,Hardware,5571675.13,86.62,81.14,85.26,12,6.539969416659134e-05,-0.7898483144627555,Low,253.01999999999998,2010,False
295326,Villa-Johnson,2013,4208,0.2194666815423736,1.2431904723187102,IT Services,39587887.71,65.7,68.27,3.07,12,0.00013343827346291837,0.2194666815423736,Low,137.04,2010,False
938623,Morgan and Sons,2011,560,-0.7177999797541508,-1.4765550056619292,Services,22703338.84,90.44,52.39,7.58,14,0.0005233727153935826,-0.7177999797541508,Low,150.41,2010,False
227043,Benson LLC,1991,2495,1.4496384059575746,-0.48309052599815305,IT Services,31244889.32,70.69,27.7,2.26,34,0.00036625712906220573,1.4496384059575746,Low,100.65,1990,False
112644,Smith-Fitzgerald,2006,1745,-0.26735242197886294,-0.8542750568615419,Services,2046657.8,89.95,44.09,50.74,19,0.00024188558563734375,-0.26735242197886294,Low,184.78000000000003,2000,False
801928,Medina-Solomon,1997,63,1.682702488272422,-1.2288712102512487,IT Services,36071233.88,43.65,42.45,72.7,28,0.015564407920474959,1.682702488272422,Low,158.8,1990,False
305442,Gould Ltd,2013,800,-0.2575654972319998,1.321657790424022,Software,41691237.95,1.95,15.38,12.92,12,0.0005311164747252154,-0.2575654972319998,Low,30.25,2010,False
920347,"Beck, Miller and Sosa",2009,1178,-1.3044451741289216,-0.2244895385032554,Software,4184164.67,50.46,92.59,2.57,16,0.00010618172574118729,-1.3044451741289216,Low,145.62,2000,False
551671,Gates Ltd,1993,2690,-0.173056453092399,-0.6618595463772117,Hardware,42792271.51,29.58,51.05,23.11,32,0.00016694994065956888,-0.173056453092399,Low,103.74,1990,False
379519,"Alvarez, Reed and Bruce",1988,2503,-0.01026055156066993,0.34593374789709946,IT Services,14265210.99,74.22,38.78,92.91,37,0.00019804942781211757,-0.01026055156066993,Low,205.91,1980,False
948226,Gibson Ltd,1983,2588,-0.6865984461917416,1.2943648102134788,Services,48192743.03,51.51,53.43,27.96,42,0.00011670184924082624,-0.6865984461917416,Low,132.9,1980,False
947625,Brown Ltd,1984,2644,-1.5099711067204977,1.1306069289502192,Hardware,24772118.23,58.27,27.8,86.87,41,2.5046307235526232e-05,-1.5099711067204977,Low,172.94,1980,False
194688,Li Ltd,1982,2116,1.5036982975863944,1.0057415444869837,IT Services,43102679.44,21.36,78.73,53.05,43,0.0004391746235232027,1.5036982975863944,Low,153.14,1980,False
885104,Garza-Burnett,2005,1317,0.8608965533367882,-0.28180479694539634,Hardware,4489070.7,46.16,68.48,26.62,20,0.0005658348040232723,0.8608965533367882,Low,141.26,2000,False
